year,locationabbr,locationdesc,class,topic,question,response,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,data_source,class_id,topic_id,location_id,breakout_id,break_out_category_id,question_id,response_id,geo_location,Age Group,Gender,Race/Ethnicity
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1073,84.3,81.6,87.1,14,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,AGE04,CAT3,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",45-54,NA,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,283,11.3,9.5,13,15,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,AGE05,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",55-64,NA,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1584,88.7,87,90.5,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,AGE05,CAT3,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",55-64,NA,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,225,7.1,5.6,8.6,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,AGE09,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",65+,NA,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2289,92.9,91.4,94.4,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,AGE09,CAT3,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",65+,NA,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,409,15.5,13.2,17.9,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE1,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"White, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2106,84.5,82.2,86.8,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE1,CAT4,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,NA,"White, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,7,NA,NA,NA,21,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,15,RACE2,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Black, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,42,NA,NA,NA,22,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,15,RACE2,CAT4,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,NA,"Black, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,82,13.3,8.7,17.9,23,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE3,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,Hispanic
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,428,86.7,82.1,91.3,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE3,CAT4,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,NA,Hispanic
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,170,5.8,4.4,7.1,25,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE4,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Other, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2653,94.2,92.9,95.6,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE4,CAT4,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,NA,"Other, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,220,12.8,10.5,15.2,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE5,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Multiracial, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1338,87.2,84.8,89.5,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,RACE5,CAT4,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,NA,"Multiracial, non-Hispanic"
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,320,9.1,7.5,10.7,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,SEX1,CAT2,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,Male,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2949,90.9,89.3,92.5,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,SEX1,CAT2,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,Male,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,587,12.1,10.7,13.5,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,SEX2,CAT2,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,Female,NA
2011,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3715,87.9,86.5,89.3,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,15,SEX2,CAT2,ADDEPEV2,RESP054,"(21.304850435000446, -157.85774940299973)",NA,Female,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,42,15.4,10.3,20.4,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE01,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",18-24,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,198,84.7,79.6,89.7,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE01,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",18-24,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,105,20.4,15.8,25,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE02,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",25-34,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,416,79.6,75.1,84.2,10,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE02,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",25-34,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,194,19.7,16.3,23.2,11,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE03,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",35-44,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,580,80.3,76.9,83.8,12,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE03,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",35-44,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,266,22.8,19.3,26.2,13,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE04,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",45-54,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,789,77.2,73.8,80.7,14,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE04,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",45-54,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,354,25.1,22,28.2,15,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE05,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",55-64,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1115,74.9,71.9,78,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE05,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",55-64,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,292,13.8,11.9,15.8,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE09,CAT3,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",65+,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1700,86.2,84.3,88.1,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,AGE09,CAT3,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",65+,NA,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1125,20,18.3,21.6,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE1,CAT4,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,NA,"White, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4358,80.1,78.4,81.7,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE1,CAT4,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,NA,"White, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1,NA,NA,NA,21,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,16,RACE2,CAT4,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,NA,"Black, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5,NA,NA,NA,22,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,16,RACE2,CAT4,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,NA,"Black, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,48,13.9,8.6,19.2,23,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE3,CAT4,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,NA,Hispanic
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,217,86.1,80.8,91.5,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE3,CAT4,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,NA,Hispanic
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,24,17,8.4,25.6,25,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE4,CAT4,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,NA,"Other, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,84,83,74.4,91.6,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE4,CAT4,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,NA,"Other, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,36,33.7,19.5,47.9,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE5,CAT4,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,NA,"Multiracial, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,51,66.3,52.1,80.5,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,RACE5,CAT4,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,NA,"Multiracial, non-Hispanic"
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,338,12.6,10.7,14.5,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,SEX1,CAT2,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,Male,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2083,87.4,85.5,89.3,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,SEX1,CAT2,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,Male,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,915,26.6,24.3,28.8,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,SEX2,CAT2,ADDEPEV2,RESP046,"(43.682630005000476, -114.3637300419997)",NA,Female,NA
2011,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2715,73.4,71.2,75.7,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,16,SEX2,CAT2,ADDEPEV2,RESP054,"(43.682630005000476, -114.3637300419997)",NA,Female,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,43,15.1,10.2,20.1,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE01,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",18-24,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,232,84.9,79.9,89.8,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE01,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",18-24,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,85,16.2,12.1,20.3,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE02,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",25-34,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,441,83.8,79.7,87.9,10,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE02,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",25-34,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,117,13.7,10.5,16.8,11,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE03,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",35-44,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,594,86.4,83.2,89.5,12,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE03,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",35-44,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,196,18.9,15.8,22,13,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE04,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",45-54,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,829,81.1,78,84.3,14,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE04,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",45-54,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,225,20.7,17.1,24.3,15,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE05,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",55-64,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,881,79.3,75.7,82.9,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE05,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",55-64,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,234,13.4,11.2,15.5,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE09,CAT3,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",65+,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1582,86.7,84.5,88.8,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,AGE09,CAT3,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",65+,NA,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,740,16.6,15,18.2,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE1,CAT4,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,NA,"White, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3690,83.4,81.8,85,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE1,CAT4,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,NA,"White, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,72,13.5,9.6,17.4,21,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE2,CAT4,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,NA,"Black, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,449,86.5,82.6,90.4,22,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE2,CAT4,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,NA,"Black, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,51,17.4,11.9,22.9,23,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE3,CAT4,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,NA,Hispanic
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,245,82.6,77.2,88.1,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE3,CAT4,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,NA,Hispanic
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,13,NA,NA,NA,25,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,17,RACE4,CAT4,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,NA,"Other, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,109,88.7,81.8,95.6,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE4,CAT4,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,NA,"Other, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,21,29.7,15.7,43.7,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE5,CAT4,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,NA,"Multiracial, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,35,70.3,56.3,84.3,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,RACE5,CAT4,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,NA,"Multiracial, non-Hispanic"
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,267,12.1,10,14.2,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,SEX1,CAT2,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,Male,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1920,87.9,85.8,90,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,SEX1,CAT2,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,Male,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,633,20.3,18.3,22.3,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,SEX2,CAT2,ADDEPEV2,RESP046,"(40.48501028300046, -88.99771017799969)",NA,Female,NA
2011,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2639,79.7,77.7,81.7,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,17,SEX2,CAT2,ADDEPEV2,RESP054,"(40.48501028300046, -88.99771017799969)",NA,Female,NA
2011,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,72,19.3,14.7,23.8,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,18,AGE01,CAT3,ADDEPEV2,RESP046,"(39.766910452000445, -86.14996019399968)",18-24,NA,NA
2011,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,303,80.8,76.2,85.3,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,18,AGE01,CAT3,ADDEPEV2,RESP054,"(39.766910452000445, -86.14996019399968)",18-24,NA,NA
2011,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,170,19.6,16.4,22.8,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,18,AGE02,CAT3,ADDEPEV2,RESP046,"(39.766910452000445, -86.14996019399968)",25-34,NA,NA
